app_name,task_desc,gpt_gen_result,success,n_actions,soa,related_score,selected
contacts,Change Bob's mobile number from '222222' to '12345678900',Jade successfully changed Bob's mobile number from '222222' to '12345678900' in the Contacts app.,SUCCESS,5,"- ACTION 1: Jade Green touched on a button that has text ""Bob""
- ACTION 2: Jade Green touched on a button that has content_desc ""Edit contact""
- ACTION 3: Jade Green touched on a textfield that has text ""1111111""
- ACTION 4: Jade Green filled a focused textfield that has text ""1111111"" with the text ""12345678900""
- ACTION 5: Jade Green touched on a button that has content_desc ""Save""",0,FALSE
contacts,Change the font size of the Contacts app to medium,Jade Green successfully changed the font size of the Contacts app to medium.,SUCCESS,3,"- ACTION 1: Jade Green touched on a button that has content_desc ""More options""
- ACTION 2: Jade Green touched on a button that has text ""Settings""
- ACTION 3: Jade Green touched on a button that has text ""Font size, Medium""",2,TRUE
contacts,Change the font size of the Contacts app to medium,Jade Green successfully changed the font size of the Contacts app to medium.,SUCCESS,3,"- ACTION 1: Jade Green touched on a button that has content_desc ""More options""
- ACTION 2: Jade Green touched on a button that has text ""Settings""
- ACTION 3: Jade Green touched on a button that has text ""Font size, Medium""",2,FALSE
contacts,Change the font size of the Contacts app to medium,Jade Green successfully changed the font size of the Contacts app to medium.,SUCCESS,3,"- ACTION 1: Jade Green touched on a button that has content_desc ""More options""
- ACTION 2: Jade Green touched on a button that has text ""Settings""
- ACTION 3: Jade Green touched on a button that has text ""Font size, Medium""",2,FALSE
contacts,Change theme color to light,Jade Green successfully changed the theme color to light in the Contacts app.,SUCCESS,4,"- ACTION 1: Jade Green touched on a button that has content_desc ""More options""
- ACTION 2: Jade Green touched on a button that has text ""Settings""
- ACTION 3: Jade Green touched on a button that has text ""Customize colors""
- ACTION 4: Jade Green touched on a button that has text ""Theme, Light""",1,TRUE
contacts,Change theme color to light,Jade Green successfully changed the theme color to light in the Contacts app.,SUCCESS,4,"- ACTION 1: Jade Green touched on a button that has content_desc ""More options""
- ACTION 2: Jade Green touched on a button that has text ""Settings""
- ACTION 3: Jade Green touched on a button that has text ""Customize colors""
- ACTION 4: Jade Green touched on a button that has text ""Theme, Light""",1,FALSE
contacts,Change theme color to light,Jade Green successfully changed the theme color to light in the Contacts app.,SUCCESS,4,"- ACTION 1: Jade Green touched on a button that has content_desc ""More options""
- ACTION 2: Jade Green touched on a button that has text ""Settings""
- ACTION 3: Jade Green touched on a button that has text ""Customize colors""
- ACTION 4: Jade Green touched on a button that has text ""Theme, Light""",1,FALSE
contacts,"Create a new contact Stephen Bob, mobile number 12345678900","Jade Green successfully created a new contact named Stephen Bob with the mobile number 12345678900, and the contact is now visible on the Main page.",SUCCESS,5,"- ACTION 1: Jade Green touched on a button that has content_desc ""Create new contact""
- ACTION 2: Jade Green filled a textfield that has text ""First name"" with the text ""Stephen""
- ACTION 3: Jade Green filled a textfield that has text ""Surname"" with the text ""Bob""
- ACTION 4: Jade Green filled a textfield that has text ""Number"" with the text ""12345678900""
- ACTION 5: Jade Green touched on a button that has content_desc ""Save""",6,TRUE
contacts,"Create a new contact Stephen Bob, mobile number 12345678900","Jade Green successfully created a new contact named Stephen Bob with the mobile number 12345678900, and the contact is now visible on the Main page.",SUCCESS,5,"- ACTION 1: Jade Green touched on a button that has content_desc ""Create new contact""
- ACTION 2: Jade Green filled a textfield that has text ""First name"" with the text ""Stephen""
- ACTION 3: Jade Green filled a textfield that has text ""Surname"" with the text ""Bob""
- ACTION 4: Jade Green filled a textfield that has text ""Number"" with the text ""12345678900""
- ACTION 5: Jade Green touched on a button that has content_desc ""Save""",6,FALSE
contacts,"Create a new contact Stephen Bob, mobile number 12345678900","Jade Green successfully created a new contact named Stephen Bob with the mobile number 12345678900, and the contact is now visible on the Main page.",SUCCESS,5,"- ACTION 1: Jade Green touched on a button that has content_desc ""Create new contact""
- ACTION 2: Jade Green filled a textfield that has text ""First name"" with the text ""Stephen""
- ACTION 3: Jade Green filled a textfield that has text ""Surname"" with the text ""Bob""
- ACTION 4: Jade Green filled a textfield that has text ""Number"" with the text ""12345678900""
- ACTION 5: Jade Green touched on a button that has content_desc ""Save""",6,FALSE
contacts,"Create a new group 'Classmates',add Alice,Bob and Jack to the new group, and text to the group 'GatheringInTheOldPlace'","Jade Green did not succeed in creating a new group named 'Classmates' or adding contacts to it, as no relevant actions towards these objectives were completed.",FAILURE,9,"- ACTION 1: Jade Green touched on a button that has content_desc ""More options""
- ACTION 2: Jade Green pressed ""BACK"" button to navigate back
- ACTION 3: Jade Green touched on a button that has content_desc ""More options""
- ACTION 4: Jade Green pressed ""BACK"" button to navigate back
- ACTION 5: Jade Green touched on a button that has content_desc ""More options""
- ACTION 6: Jade Green pressed ""BACK"" button to navigate back
- ACTION 7: Jade Green touched on a button that has content_desc ""More options""
- ACTION 8: Jade Green pressed ""BACK"" button to navigate back
- ACTION 9: Jade Green touched on a button that has content_desc ""More options""",0,TRUE
contacts,"Create a new group 'Classmates',add Alice,Bob and Jack to the new group, and text to the group 'GatheringInTheOldPlace'","Jade Green did not succeed in creating a new group named 'Classmates' or adding contacts to it, as no relevant actions towards these objectives were completed.",FAILURE,9,"- ACTION 1: Jade Green touched on a button that has content_desc ""More options""
- ACTION 2: Jade Green pressed ""BACK"" button to navigate back
- ACTION 3: Jade Green touched on a button that has content_desc ""More options""
- ACTION 4: Jade Green pressed ""BACK"" button to navigate back
- ACTION 5: Jade Green touched on a button that has content_desc ""More options""
- ACTION 6: Jade Green pressed ""BACK"" button to navigate back
- ACTION 7: Jade Green touched on a button that has content_desc ""More options""
- ACTION 8: Jade Green pressed ""BACK"" button to navigate back
- ACTION 9: Jade Green touched on a button that has content_desc ""More options""",0,FALSE
contacts,"Create a new group 'Classmates',add Alice,Bob and Jack to the new group, and text to the group 'GatheringInTheOldPlace'","Jade Green did not succeed in creating a new group named 'Classmates' or adding contacts to it, as no relevant actions towards these objectives were completed.",FAILURE,9,"- ACTION 1: Jade Green touched on a button that has content_desc ""More options""
- ACTION 2: Jade Green pressed ""BACK"" button to navigate back
- ACTION 3: Jade Green touched on a button that has content_desc ""More options""
- ACTION 4: Jade Green pressed ""BACK"" button to navigate back
- ACTION 5: Jade Green touched on a button that has content_desc ""More options""
- ACTION 6: Jade Green pressed ""BACK"" button to navigate back
- ACTION 7: Jade Green touched on a button that has content_desc ""More options""
- ACTION 8: Jade Green pressed ""BACK"" button to navigate back
- ACTION 9: Jade Green touched on a button that has content_desc ""More options""",0,FALSE
contacts,Delete contact Bob,"Jade Green successfully deleted the contact named ""Bob"" from the Contacts app.",SUCCESS,4,"- ACTION 1: Jade Green long touched on a button that has text ""Bob""
- ACTION 2: Jade Green touched on a button that has content_desc ""More options""
- ACTION 3: Jade Green touched on a button that has text ""Delete""
- ACTION 4: Jade Green touched on a button that has text ""Yes""",2,TRUE
contacts,Delete contact Bob,"Jade Green successfully deleted the contact named ""Bob"" from the Contacts app.",SUCCESS,4,"- ACTION 1: Jade Green long touched on a button that has text ""Bob""
- ACTION 2: Jade Green touched on a button that has content_desc ""More options""
- ACTION 3: Jade Green touched on a button that has text ""Delete""
- ACTION 4: Jade Green touched on a button that has text ""Yes""",2,FALSE
contacts,Delete contact Bob,"Jade Green successfully deleted the contact named ""Bob"" from the Contacts app.",SUCCESS,4,"- ACTION 1: Jade Green long touched on a button that has text ""Bob""
- ACTION 2: Jade Green touched on a button that has content_desc ""More options""
- ACTION 3: Jade Green touched on a button that has text ""Delete""
- ACTION 4: Jade Green touched on a button that has text ""Yes""",2,FALSE
contacts,Disable showing the dial pad button on the main screen,"Jade Green attempted to disable the dial pad button on the main screen but did not successfully complete the task, as indicated by the decision to put off the task.",FAILURE,13,"- ACTION 1: Jade Green touched on a button that has content_desc ""More options""
- ACTION 2: Jade Green touched on a button that has text ""Settings""
- ACTION 3: Jade Green touched on a button that has text ""Manage shown tabs""
- ACTION 4: Jade Green pressed ""BACK"" button to navigate back
- ACTION 5: Jade Green touched on a button that has text ""Manage shown tabs""
- ACTION 6: Jade Green touched on a checked checkbox that has text ""Groups""
- ACTION 7: Jade Green touched on a checked checkbox that has text ""Favorites""
- ACTION 8: Jade Green touched on a button that has text ""OK""
- ACTION 9: Jade Green touched on a button that has text ""Manage shown tabs""
- ACTION 10: Jade Green touched on a checkbox that has text ""Favorites""
- ACTION 11: Jade Green touched on a button that has text ""OK""
- ACTION 12: Jade Green scrolled down on a scrollable area that has text ""COLOR CUSTOMIZATION, Customize colors, GENERAL[...and more]""
- ACTION 13: Jade Green touched on a checkbox that has text ""Show a dialpad button on the main screen""",5,TRUE
contacts,Disable showing the dial pad button on the main screen,"Jade Green attempted to disable the dial pad button on the main screen but did not successfully complete the task, as indicated by the decision to put off the task.",FAILURE,13,"- ACTION 1: Jade Green touched on a button that has content_desc ""More options""
- ACTION 2: Jade Green touched on a button that has text ""Settings""
- ACTION 3: Jade Green touched on a button that has text ""Manage shown tabs""
- ACTION 4: Jade Green pressed ""BACK"" button to navigate back
- ACTION 5: Jade Green touched on a button that has text ""Manage shown tabs""
- ACTION 6: Jade Green touched on a checked checkbox that has text ""Groups""
- ACTION 7: Jade Green touched on a checked checkbox that has text ""Favorites""
- ACTION 8: Jade Green touched on a button that has text ""OK""
- ACTION 9: Jade Green touched on a button that has text ""Manage shown tabs""
- ACTION 10: Jade Green touched on a checkbox that has text ""Favorites""
- ACTION 11: Jade Green touched on a button that has text ""OK""
- ACTION 12: Jade Green scrolled down on a scrollable area that has text ""COLOR CUSTOMIZATION, Customize colors, GENERAL[...and more]""
- ACTION 13: Jade Green touched on a checkbox that has text ""Show a dialpad button on the main screen""",5,FALSE
